Ano;Trimestre;Establecimiento;Indicador;Meta;Numerador;Denominador;Resultado;Cumplimiento;Ponderador
2018;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 10: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año 2018, en al menos una actividad pertinente de los nueve (9) Ejes Estratégicos de la ENS. Meta Nacional >=50%;0,50;1313;1892;0,69;1,00;0,20
2018;4;Dirección Servicio de Salud Biobio;META 1:Porcentaje de pacientes diabéticos compensados bajo control en el grupo de 15 y más  años en el nivel primario. Meta Nacional  >= 45%;0,50;3843;7982;0,48;0,97;0,10
2018;4;Dirección Servicio de Salud Biobio;META 2: Porcentaje de pacientes hipertensos compensados bajo control en el grupo de 15 y más años en el nivel primario. Meta Nacional >= 68%;0,70;10046;14092;0,71;1,00;0,10
2018;4;Dirección Servicio de Salud Biobio;META 3: Porcentaje de Egreso de Maternidades con Lactancia Materna Exclusiva. Meta Nacional >= 90%;0,00;0;0;NO APLICA;NO APLICA;0,00
2018;4;Dirección Servicio de Salud Biobio;META 4: Porcentaje de Evaluación Anual de los pies en personas con Diabetes bajo control de 15 y más años, en el año t. Meta Nacional >= 90%;0,82;6524;7982;0,82;1,00;0,15
2018;4;Dirección Servicio de Salud Biobio;META 5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta y media complejidad. Meta Nacional >= 95%;0,00;0;0;NO APLICA;NO APLICA;0,00
2018;4;Dirección Servicio de Salud Biobio;META 6: Porcentaje de Categorización de Urgencia a través de ESI en las UEH. Meta Nacional >= 90%;0,00;0;0;NO APLICA;NO APLICA;0,00
2018;4;Dirección Servicio de Salud Biobio;META 7:  Porcentaje de Categorización de Pacientes en Niveles Riesgo Dependencia en Unidades de Cuidados Críticos, Medios y Básicos. Meta Nacional >= 90%;0,00;0;0;NO APLICA;0,00;0,00
2018;4;Dirección Servicio de Salud Biobio;META 8:  Porcentaje de casos con GES, en los que se cumplen las garantías de oportunidad en el año t. Meta Nacional 100%;1,00;61846;61859;1,00;1,00;0,20
2018;4;Dirección Servicio de Salud Biobio;META 9: Porcentaje de prestaciones trazadoras de tratamiento GES otorgadas según lo programado de prestaciones trazadoras de tratamiento GES en contrato PPV para el año t. Meta Nacional 100%;1,00;122095;110264;1,11;1,00;0,20
2018;4;Dirección Servicio de Salud Biobio;META 10: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año 2018, en al menos una actividad pertinente de los nueve (9) Ejes Estratégicos de la ENS. Meta Nacional >=50%;0,50;2367;3143;0,75;1,00;0,15
2019;4;Hospital de Huepil;META 1.1: Porcentaje de pacientes diabéticos compensados bajo control en el grupo de 15 y más  años en el nivel primario. Meta Nacional  >= 45%;0,48;381;780;0,49;1,00;0,10
2019;4;Hospital de Huepil;META 1.2: Porcentaje de Evaluación Anual de los pies en personas con Diabetes bajo control de 15 y más años, en el año t. Meta Nacional >= 90%;0,85;681;780;0,87;1,00;0,10
2019;4;Hospital de Huepil;META 1.3: Porcentaje de pacientes hipertensos compensados bajo control en el grupo de 15 y más años en el nivel primario. Meta Nacional >= 68%;0,68;983;1502;0,65;0,96;0,10
2019;4;Hospital de Huepil;META 1.8: Porcentaje de prestaciones trazadoras de tratamiento GES otorgadas según lo programado de prestaciones trazadoras de tratamiento GES en contrato PPV para el año t. Meta Nacional 100%;1,00;1053;1021;1,03;1,00;0,20
2019;4;Hospital de Huepil;META 1.9: Variación porcentual de pacientes que esperan más de 12 horas en la UEH para acceder a una cama de dotación. Meta Nacional ≥5%;0,00;0;0;NO APLICA;NO APLICA;0,00
2019;4;Hospital de Huepil;META 3.1: Porcentaje de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año, en al menos una actividad pertinente de los nueve (9) Ejes Estratégicos de la ENS. Meta Nacional >=50%;0,50;100;115;0,87;1,00;0,20
2019;4;Hospital de Mulchen;META 1.1: Porcentaje de pacientes diabéticos compensados bajo control en el grupo de 15 y más  años en el nivel primario. Meta Nacional  >= 45%;0,38;854;2115;0,40;1,00;0,10
2019;4;Hospital de Mulchen;META 1.2: Porcentaje de Evaluación Anual de los pies en personas con Diabetes bajo control de 15 y más años, en el año t. Meta Nacional >= 90%;0,90;1931;2115;0,91;1,00;0,10
2019;4;Hospital de Mulchen;META 1.3: Porcentaje de pacientes hipertensos compensados bajo control en el grupo de 15 y más años en el nivel primario. Meta Nacional >= 68%;0,71;2760;3557;0,78;1,00;0,10
2019;4;Hospital de Mulchen;META 1.8: Porcentaje de prestaciones trazadoras de tratamiento GES otorgadas según lo programado de prestaciones trazadoras de tratamiento GES en contrato PPV para el año t. Meta Nacional 100%;1,00;1636;1595;1,03;1,00;0,20
2019;4;Hospital de Mulchen;META 1.9: Variación porcentual de pacientes que esperan más de 12 horas en la UEH para acceder a una cama de dotación. Meta Nacional ≥5%;0,00;0;0;NO APLICA;NO APLICA;0,00
2019;4;Hospital de Mulchen;META 3.1: Porcentaje de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año, en al menos una actividad pertinente de los nueve (9) Ejes Estratégicos de la ENS. Meta Nacional >=50%;0,50;175;203;0,86;1,00;0,20
2019;4;Hospital de Nacimiento;META 1.1: Porcentaje de pacientes diabéticos compensados bajo control en el grupo de 15 y más  años en el nivel primario. Meta Nacional  >= 45%;0,47;1084;2248;0,48;1,00;0,10
2019;4;Hospital de Nacimiento;META 1.2: Porcentaje de Evaluación Anual de los pies en personas con Diabetes bajo control de 15 y más años, en el año t. Meta Nacional >= 90%;0,80;2025;2248;0,90;1,00;0,10
2019;4;Hospital de Nacimiento;META 1.3: Porcentaje de pacientes hipertensos compensados bajo control en el grupo de 15 y más años en el nivel primario. Meta Nacional >= 68%;0,71;2473;3478;0,71;1,00;0,10
2019;4;Hospital de Nacimiento;META 1.8: Porcentaje de prestaciones trazadoras de tratamiento GES otorgadas según lo programado de prestaciones trazadoras de tratamiento GES en contrato PPV para el año t. Meta Nacional 100%;1,00;1218;1064;1,14;1,00;0,20
2019;4;Hospital de Nacimiento;META 1.9: Variación porcentual de pacientes que esperan más de 12 horas en la UEH para acceder a una cama de dotación. Meta Nacional ≥5%;0,00;0;0;NO APLICA;NO APLICA;0,00
2019;4;Hospital de Nacimiento;META 3.1: Porcentaje de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año, en al menos una actividad pertinente de los nueve (9) Ejes Estratégicos de la ENS. Meta Nacional >=50%;0,50;141;172;0,82;1,00;0,10
2019;4;Hospital de Laja;META 1.1: Porcentaje de pacientes diabéticos compensados bajo control en el grupo de 15 y más  años en el nivel primario. Meta Nacional  >= 45%;0,46;742;1602;0,46;1,00;0,10
2019;4;Hospital de Laja;META 1.2: Porcentaje de Evaluación Anual de los pies en personas con Diabetes bajo control de 15 y más años, en el año t. Meta Nacional >= 90%;0,82;1318;1602;0,82;1,00;0,10
2019;4;Hospital de Laja;META 1.3: Porcentaje de pacientes hipertensos compensados bajo control en el grupo de 15 y más años en el nivel primario. Meta Nacional >= 68%;0,68;2063;3026;0,68;1,00;0,10
2019;4;Hospital de Laja;META 1.8: Porcentaje de prestaciones trazadoras de tratamiento GES otorgadas según lo programado de prestaciones trazadoras de tratamiento GES en contrato PPV para el año t. Meta Nacional 100%;1,00;1672;1605;1,04;1,00;0,20
2019;4;Hospital de Laja;META 1.9: Variación porcentual de pacientes que esperan más de 12 horas en la UEH para acceder a una cama de dotación. Meta Nacional ≥5%;0,00;0;0;NO APLICA;NO APLICA;0,00
2019;4;Hospital de Laja;META 3.1: Porcentaje de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año, en al menos una actividad pertinente de los nueve (9) Ejes Estratégicos de la ENS. Meta Nacional >=50%;0,50;144;177;0,81;1,00;0,20
2019;4;Hospital de Santa Bárbara;META 1.1: Porcentaje de pacientes diabéticos compensados bajo control en el grupo de 15 y más  años en el nivel primario. Meta Nacional  >= 45%;0,60;192;614;0,31;0,53;0,10
2019;4;Hospital de Santa Bárbara;META 1.2: Porcentaje de Evaluación Anual de los pies en personas con Diabetes bajo control de 15 y más años, en el año t. Meta Nacional >= 90%;0,86;541;614;0,88;1,00;0,10
2019;4;Hospital de Santa Bárbara;META 1.3: Porcentaje de pacientes hipertensos compensados bajo control en el grupo de 15 y más años en el nivel primario. Meta Nacional >= 68%;0,73;897;1225;0,73;1,00;0,10
2019;4;Hospital de Santa Bárbara;META 1.8: Porcentaje de prestaciones trazadoras de tratamiento GES otorgadas según lo programado de prestaciones trazadoras de tratamiento GES en contrato PPV para el año t. Meta Nacional 100%;1,00;1904;1924;0,99;0,99;0,10
2019;4;Hospital de Santa Bárbara;META 1.9: Variación porcentual de pacientes que esperan más de 12 horas en la UEH para acceder a una cama de dotación. Meta Nacional ≥5%;0,00;0;0;NO APLICA;NO APLICA;0,00
2019;4;Hospital de Santa Bárbara;META 3.1: Porcentaje de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año, en al menos una actividad pertinente de los nueve (9) Ejes Estratégicos de la ENS. Meta Nacional >=50%;0,50;137;138;0,99;1,00;0,20
2019;4;Hospital de Yumbel;META 1.1: Porcentaje de pacientes diabéticos compensados bajo control en el grupo de 15 y más  años en el nivel primario. Meta Nacional  >= 45%;0,49;462;1115;0,41;0,85;0,10
2019;4;Hospital de Yumbel;META 1.2: Porcentaje de Evaluación Anual de los pies en personas con Diabetes bajo control de 15 y más años, en el año t. Meta Nacional >= 90%;0,67;862;1115;0,77;1,00;0,10
2019;4;Hospital de Yumbel;META 1.3: Porcentaje de pacientes hipertensos compensados bajo control en el grupo de 15 y más años en el nivel primario. Meta Nacional >= 68%;0,70;1406;2004;0,70;1,00;0,20
2019;4;Hospital de Yumbel;META 1.8: Porcentaje de prestaciones trazadoras de tratamiento GES otorgadas según lo programado de prestaciones trazadoras de tratamiento GES en contrato PPV para el año t. Meta Nacional 100%;1,00;1426;1536;0,93;0,93;0,10
2019;4;Hospital de Yumbel;META 1.9: Variación porcentual de pacientes que esperan más de 12 horas en la UEH para acceder a una cama de dotación. Meta Nacional ≥5%;0,00;0;0;NO APLICA;NO APLICA;0,00
2019;4;Hospital de Yumbel;META 3.1: Porcentaje de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año, en al menos una actividad pertinente de los nueve (9) Ejes Estratégicos de la ENS. Meta Nacional >=50%;0,50;123;135;0,91;1,00;0,20
2019;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.1: Porcentaje de pacientes diabéticos compensados bajo control en el grupo de 15 y más  años en el nivel primario. Meta Nacional  >= 45%;0,00;0;0;NO APLICA;NO APLICA;0,00
2019;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.2: Porcentaje de Evaluación Anual de los pies en personas con Diabetes bajo control de 15 y más años, en el año t. Meta Nacional >= 90%;0,00;0;0;NO APLICA;NO APLICA;0,00
2019;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.3: Porcentaje de pacientes hipertensos compensados bajo control en el grupo de 15 y más años en el nivel primario. Meta Nacional >= 68%;0,00;0;0;NO APLICA;NO APLICA;0,00
2019;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.8: Porcentaje de prestaciones trazadoras de tratamiento GES otorgadas según lo programado de prestaciones trazadoras de tratamiento GES en contrato PPV para el año t. Meta Nacional 100%;1,00;133243;132563;1,01;1,00;0,20
2019;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.9: Variación porcentual de pacientes que esperan más de 12 horas en la UEH para acceder a una cama de dotación. Meta Nacional ≥5%;0,05;0;0;-0,11;0,00;0,10
2019;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 3.1: Porcentaje de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año, en al menos una actividad pertinente de los nueve (9) Ejes Estratégicos de la ENS. Meta Nacional >=50%;0,50;1309;1929;0,68;1,00;0,10
2019;4;Dirección Servicio de Salud Biobio;META 1.1: Porcentaje de pacientes diabéticos compensados bajo control en el grupo de 15 y más  años en el nivel primario. Meta Nacional  >= 45%;0,50;3715;8474;0,44;0,88;0,10
2019;4;Dirección Servicio de Salud Biobio;META 1.2: Porcentaje de Evaluación Anual de los pies en personas con Diabetes bajo control de 15 y más años, en el año t. Meta Nacional >= 90%;0,82;7358;8474;0,87;1,00;0,10
2019;4;Dirección Servicio de Salud Biobio;META 1.3: Porcentaje de pacientes hipertensos compensados bajo control en el grupo de 15 y más años en el nivel primario. Meta Nacional >= 68%;0,71;10582;14792;0,72;1,00;0,10
2019;4;Dirección Servicio de Salud Biobio;META 1.8: Porcentaje de prestaciones trazadoras de tratamiento GES otorgadas según lo programado de prestaciones trazadoras de tratamiento GES en contrato PPV para el año t. Meta Nacional 100%;1,00;142152;141308;1,01;1,00;0,30
2019;4;Dirección Servicio de Salud Biobio;META 1.9: Variación porcentual de pacientes que esperan más de 12 horas en la UEH para acceder a una cama de dotación. Meta Nacional ≥5%;0,00;0;0;NO APLICA;NO APLICA;0,00
2019;4;Dirección Servicio de Salud Biobio;META 3.1: Porcentaje de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año, en al menos una actividad pertinente de los nueve (9) Ejes Estratégicos de la ENS. Meta Nacional >=50%;0,50;204;339;0,60;1,00;0,20
2020;4;Hospital de Huepil;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,49;317;809;0,39;0,80;0,10
2020;4;Hospital de Huepil;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,90;584;809;0,72;0,80;0,15
2020;4;Hospital de Huepil;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,68;978;1516;0,65;0,95;0,10
2020;4;Hospital de Huepil;META 1.4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Huepil;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Huepil;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Huepil;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,97;4387;4497;0,98;1,00;0,10
2020;4;Hospital de Huepil;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;1615;1615;1,00;1,00;0,25
2020;4;Hospital de Huepil;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Huepil;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;92;131;0,70;1,00;0,30
2020;4;Hospital de Mulchen;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,40;808;2155;0,37;0,93;0,10
2020;4;Hospital de Mulchen;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,91;1252;2155;0,58;0,64;0,10
2020;4;Hospital de Mulchen;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,78;2780;3625;0,77;0,98;0,20
2020;4;Hospital de Mulchen;META 1.4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Mulchen;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Mulchen;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Mulchen;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;1,00;11511;11534;1,00;1,00;0,20
2020;4;Hospital de Mulchen;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;2517;2518;1,00;1,00;0,20
2020;4;Hospital de Mulchen;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Mulchen;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;133;218;0,61;1,00;0,20
2020;4;Hospital de Nacimiento;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,48;572;2287;0,25;0,52;0,10
2020;4;Hospital de Nacimiento;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,90;320;2287;0,14;0,16;0,10
2020;4;Hospital de Nacimiento;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,71;1236;3544;0,35;0,49;0,20
2020;4;Hospital de Nacimiento;META 1.4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Nacimiento;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Nacimiento;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Nacimiento;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;0;0;NO APLICA;1,00;0,20
2020;4;Hospital de Nacimiento;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;2909;2936;0,99;0,99;0,20
2020;4;Hospital de Nacimiento;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Nacimiento;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;116;183;0,63;1,00;0,20
2020;4;Hospital de Laja;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,46;709;1675;0,42;0,91;0,15
2020;4;Hospital de Laja;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,82;601;1675;0,36;0,44;0,10
2020;4;Hospital de Laja;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,68;1938;3084;0,63;0,92;0,15
2020;4;Hospital de Laja;META 1.4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Laja;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Laja;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Laja;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;6467;6511;0,99;1,00;0,20
2020;4;Hospital de Laja;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;2257;2257;1,00;1,00;0,20
2020;4;Hospital de Laja;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Laja;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;119;195;0,61;1,00;0,20
2020;4;Hospital de Santa Bárbara;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,45;132;671;0,20;0,44;0,10
2020;4;Hospital de Santa Bárbara;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,88;78;671;0,12;0,13;0,10
2020;4;Hospital de Santa Bárbara;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,73;638;1270;0,50;0,69;0,15
2020;4;Hospital de Santa Bárbara;META 1.4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Santa Bárbara;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Santa Bárbara;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Santa Bárbara;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,97;4872;4926;0,99;1,00;0,20
2020;4;Hospital de Santa Bárbara;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;2761;2761;1,00;1,00;0,15
2020;4;Hospital de Santa Bárbara;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Santa Bárbara;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;94;152;0,62;1,00;0,30
2020;4;Hospital de Yumbel;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,49;502;1157;0,43;0,89;0,10
2020;4;Hospital de Yumbel;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,77;415;1157;0,36;0,46;0,10
2020;4;Hospital de Yumbel;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,70;1317;2041;0,65;0,92;0,10
2020;4;Hospital de Yumbel;META 1.4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Yumbel;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Yumbel;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Yumbel;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;0;0;NO APLICA;1,00;0,10
2020;4;Hospital de Yumbel;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;1649;1656;1,00;1,00;0,30
2020;4;Hospital de Yumbel;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Hospital de Yumbel;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;138;144;0,96;1,00;0,30
2020;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,96;1831;1969;0,93;0,97;0,15
2020;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,95;52157;37368;1,40;0,97;0,15
2020;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,97;68879;68879;1,00;1,00;0,15
2020;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,95;117247;119510;0,98;1,00;0,15
2020;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;22317;24999;0,89;0,89;0,15
2020;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,60;8667;12685;0,68;1,00;0,10
2020;4;Complejo Asistencial Dr. Victor Rios Ruiz;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;1102;2047;0,54;1,00;0,15
2020;4;Dirección Servicio de Salud Biobio;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,45;3040;8754;0,35;0,77;0,10
2020;4;Dirección Servicio de Salud Biobio;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,87;3250;8754;0,37;0,43;0,10
2020;4;Dirección Servicio de Salud Biobio;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,72;8887;15080;0,59;0,82;0,20
2020;4;Dirección Servicio de Salud Biobio;META 1.4 : Porcentaje de egresos de maternidad con lactancia materna exclusiva;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Dirección Servicio de Salud Biobio;META 1.5: Porcentaje de cumplimiento de programación de consultas de profesionales no médicos de establecimientos hospitalarios de alta, mediana complejidad y CRS dependientes;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Dirección Servicio de Salud Biobio;META 1.6: Porcentaje de categorización de Urgencia a través de ESI en las UEH;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Dirección Servicio de Salud Biobio;META 1.7:  Porcentaje de Categorización de Pacientes en Niveles de Riesgo Dependencia;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Dirección Servicio de Salud Biobio;META 1.8:  Porcentaje de Gestión Efectiva para el Cumplimiento GES en la Red.;1,00;36025;38742;0,93;0,93;0,30
2020;4;Dirección Servicio de Salud Biobio;META 1.9:  Porcentaje de pacientes con indicación de hospitalización desde UEH, que acceden a cama de dotación en menos de 12 horas;0,00;0;0;NO APLICA;NO APLICA;0,00
2020;4;Dirección Servicio de Salud Biobio;META 3.1: Capacitación de funcionarios regidos por el Estatuto Administrativo, capacitados durante el año t, en al menos una actividad pertinente de los nueve ejes estratégicos de la Estrategia Nacional de Salud.;0,50;179;349;0,51;1,00;0,30
2021;4;Hospital de Huepil;META 1.1: Porcentaje de pacientes diabéticos compensados en el grupo de 15 y más;0,48;292;620;0,47;0,98;0,10
2021;4;Hospital de Huepil;META 1.2: Evaluación anual de los pies en personas de 15 años y más con diabetes bajo control;0,90;564;620;0,91;1,00;0,10
2021;4;Hospital de Huepil;META 1.3: Pacientes hipertensos compensados bajo control en el grupo de 15 años y más;0,68;567;908;0,62;0,92;0,10
